연도,시도,시군구,계약종별, 1월, 2월, 3월, 4월, 5월, 6월, 7월, 8월, 9월, 10월, 11월, 12월
2014,경상남도,김해시,농사용,21257596,19995201,15364546,11843301,8800771,7487809,7273651,8437814,8596003,7846411,11545244,16676775
2014,경상남도,김해시,가로등,3488985,3240382,2933913,2930347,2777208,2666665,2630266,2776372,2897063,3112452,3403678,3852884
2014,경상남도,김해시,심 야,16721091,16222936,12805853,9866720,5857696,3530771,2768147,2432315,2624988,3552987,7516000,12233678
2014,경상남도,밀양시,주택용,11771171,11960223,10261557,10690128,10076205,10032646,10077064,11625311,10734855,9956918,10885494,11371874
2014,경상남도,밀양시,일반용,16702053,16092347,13823235,13176606,11909188,12405200,13176768,15212870,13519951,11986694,12823699,14876614
2014,경상남도,밀양시,교육용,1461974,1296502,1318647,1124629,929766,1016848,1222783,1080263,1077223,966105,1138676,1590295
2014,경상남도,밀양시,산업용,39812907,37030198,38415293,38394585,35295810,35657929,38359273,35216106,34172933,37229419,37736968,41499802
2014,경상남도,밀양시,농사용,42535901,40257829,32150047,24841515,14639657,8221428,7499738,8458455,7405541,7199339,12309454,30857145
2014,경상남도,밀양시,가로등,1088784,996023,934975,901467,868572,848236,835781,867289,896111,951123,1001810,1044832
2014,경상남도,밀양시,심 야,10126872,10067851,7786956,6076751,3890300,2238454,1589005,1443648,1635769,2253247,4541490,7437108
2014,경상남도,거제시,주택용,29401809,29293276,25977596,26902142,25100942,25314522,26082320,30449572,28070396,25210636,27131800,28538750
2014,경상남도,거제시,일반용,43055530,40888634,36655718,34949429,32355278,33859812,36642793,43091042,37960297,33470367,34070066,38473817
2014,경상남도,거제시,교육용,1950097,1888530,1738232,1699809,1384084,1367539,1580202,1481411,1517394,1414426,1559841,2094864
2014,경상남도,거제시,산업용,103078033,99305460,103815446,90884765,91187188,95062316,112736687,95335466,93651575,93194558,91293103,105982968
2014,경상남도,거제시,농사용,6075077,5213712,4898601,5183617,3856547,3503856,4158259,5562882,5176527,4116418,5157643,4706874
2014,경상남도,거제시,가로등,1050982,994025,929480,918250,863662,842291,850585,903209,939614,1003655,1053262,1095039
2014,경상남도,거제시,심 야,12965939,12916788,10425162,8526512,5746105,3674804,2710524,2421672,2553402,3169916,5955780,9458182
2014,경상남도,의령군,주택용,2864195,3009695,2480937,2665770,2561860,2508527,2458252,2806415,2682011,2456744,2695937,2804870
2014,경상남도,의령군,일반용,4272212,4266159,3660392,3447586,3079126,3053409,3034562,3516003,3121126,2891652,3171553,3618996
2014,경상남도,의령군,교육용,315661,314152,267268,247583,188061,174163,199902,183266,181978,173039,229554,321760
2014,경상남도,의령군,산업용,18690400,17243306,18011529,17685485,17555731,17458461,17791019,16575700,16087051,18018373,17816392,17928197
2014,경상남도,의령군,농사용,10364986,9907937,7803291,5917373,4805519,4849716,5358922,6762214,5820782,4400589,6482106,7736411
2014,경상남도,의령군,가로등,403326,349748,348952,308894,288817,268087,281385,308703,331486,379400,398959,504381
2014,경상남도,의령군,심 야,3586723,3576358,2751181,2175635,1477914,804825,567771,480372,555656,801290,1692827,2620531
2014,경상남도,함안군,주택용,7499110,7519952,6487988,6812331,6402937,6404712,6467314,7361595,6827914,6402579,7071118,7417668
2014,경상남도,함안군,일반용,10911310,10397637,8969096,8644319,7987790,8417070,8957777,9996245,8901492,8045058,8851172,9989006
2014,경상남도,함안군,교육용,596120,574268,517196,456558,353306,354468,412144,380426,368270,337376,412428,604102
2014,경상남도,함안군,산업용,188955058,175530289,194569258,194004248,184847517,198692273,194719196,152238800,166805305,179060361,175982229,184977826
2014,경상남도,함안군,농사용,14606394,13096993,10258696,7363598,5587006,4864851,4329926,5478794,5541975,4019174,7266512,12092433
2014,경상남도,함안군,가로등,868102,799218,726414,751954,717223,675518,680755,712798,762019,798330,841105,868008
2014,경상남도,함안군,심 야,7313972,7185827,5535922,4207986,2673973,1445609,1017994,852362,977508,1526673,3368942,5451623
2014,경상남도,창녕군,주택용,6815123,6973459,5988952,6254590,5880881,5765574,5675917,6592033,6125144,5665235,6223136,6492680
2014,경상남도,창녕군,일반용,11743336,11181837,9700076,9259686,8521935,8825741,9463955,10787547,9296295,8476405,9130202,10804692
2014,경상남도,창녕군,교육용,619270,659054,733566,535589,416827,390641,468906,393808,398303,458815,597641,849104
2014,경상남도,창녕군,산업용,33895468,32336817,32976679,32457146,30998899,32042512,34373288,33157949,32378499,33669099,34863705,36720186
2014,경상남도,창녕군,농사용,28191811,26432418,21641491,16329049,10619243,9573151,12183369,13379945,11957705,9917168,14122787,24642631
2014,경상남도,창녕군,가로등,578682,518389,491009,451455,419758,381155,385072,417195,448459,507462,551364,580303
2014,경상남도,창녕군,심 야,4650482,4613050,3547244,2684102,1653738,910787,710509,666736,634150,883225,2062083,3491835
2014,경상남도,양산시,주택용,31881680,31719476,29029908,29969729,28127239,28239388,28833074,32422838,29974290,28242774,30215519,31577418
2014,경상남도,양산시,일반용,45876877,43080594,38429822,36585852,34375011,36736948,40369312,45695108,39447112,36032812,37023610,43599568
2014,경상남도,양산시,교육용,3255335,2973167,3043997,2683371,2190190,2281327,2706648,2506451,2409151,2218785,2545074,3426239
2014,경상남도,양산시,산업용,209097524,194048151,203275095,201609423,194129573,198395639,214121436,192584441,185233494,197720675,188713065,218287640
2014,경상남도,양산시,농사용,4156841,4182070,3488248,3170945,2558945,2555063,2545294,3085369,3143134,2639899,2953271,3432362
2014,경상남도,양산시,가로등,2061005,1979542,1822714,1781628,1658824,1575861,1670678,1618165,1713556,1921115,2110373,2227049
2014,경상남도,양산시,심 야,9134069,8903460,7257899,5755820,3780520,2294582,1770593,1661720,1887996,2625279,4563798,6915933
2014,경상남도,고성군,주택용,6331777,6440853,5535520,5776042,5403544,5314799,5272817,5960945,5673694,5249944,5740781,5998664
2014,경상남도,고성군,일반용,9253583,8986242,7810061,7491291,6744772,6751580,6959570,7975376,7282003,6606564,7119334,8174267
2014,경상남도,고성군,교육용,569851,530718,539212,563304,416493,372540,430376,426710,425325,398659,466493,660459
2014,경상남도,고성군,산업용,26284750,25899907,28015274,27417000,27352460,24877520,28361808,26529819,27262323,27785861,27199528,29318881
2014,경상남도,고성군,농사용,12759545,10872326,9193139,7634026,5460531,4494028,5559534,7626238,6580684,5672948,8948111,10711840
2014,경상남도,고성군,가로등,574112,530921,501420,506392,481087,466328,467684,477762,484801,508622,530523,547143
2014,경상남도,고성군,심 야,6224235,6209834,4892805,3919625,2618021,1563624,1083231,933570,1050865,1416396,2867632,4596265
2014,경상남도,남해군,주택용,5078532,5229090,4449965,4639692,4400646,4273542,4189214,4838034,4532266,4143677,4401810,4847535
2014,경상남도,남해군,일반용,9083859,8556910,7550723,7355175,6769868,6663346,6811385,8657660,7376036,6521557,6921087,7701856
2014,경상남도,남해군,교육용,518518,501720,491324,514837,419068,404411,394467,364502,395381,379213,460892,635038
2014,경상남도,남해군,산업용,1750964,1642982,1537151,1515550,1514601,1459455,1482676,1588521,1535958,1517863,1469080,1727046
2014,경상남도,남해군,농사용,3494590,3585325,3394982,3687480,3633095,5071928,4180622,6174623,5143090,4462661,5194053,3563040
2014,경상남도,남해군,가로등,345789,310536,382074,268954,249681,231182,237250,259666,277388,312820,332581,350848
2014,경상남도,남해군,심 야,4796640,4729313,3740941,3035545,2096095,1252404,927191,826493,873238,1122164,2227472,3544497
2014,경상남도,하동군,주택용,4734372,4918820,4223147,4379559,4185608,4147153,4048064,4642082,4383032,4088031,4402760,4584314
2014,경상남도,하동군,일반용,7661199,7631392,6674910,6714490,5863360,6038425,5985733,7091211,6324467,5723516,6138169,6813331
2014,경상남도,하동군,교육용,400339,378698,367468,345842,255867,249122,288730,240013,264994,245531,307501,454327
2014,경상남도,하동군,산업용,4448207,4356565,4640954,4703526,5086188,7384259,4102478,3678599,4811890,6434258,7608202,5692952
2014,경상남도,하동군,농사용,8538363,8326948,6375636,4804433,4064259,4267296,4061401,6237991,5644112,4308623,5848191,7766510
2014,경상남도,하동군,가로등,339029,309152,300530,293427,286708,272726,271002,289540,296503,327388,369261,395299
2014,경상남도,하동군,심 야,5853936,5861771,4499338,3694221,2552933,1601320,1152271,1057135,1124745,1625413,3000521,4341804
2014,경상남도,산청군,주택용,3448551,3529177,3039763,3221093,3103617,3067492,3010942,3438256,3248765,3057149,3326193,3508242
2014,경상남도,산청군,일반용,5889396,5431701,4770515,4667922,4208866,4163518,4375589,5221039,4595835,4174374,4559767,5098042
2014,경상남도,산청군,교육용,380021,317198,294484,329979,234483,222171,238828,234618,221971,213997,269871,405000
2014,경상남도,산청군,산업용,5070546,4780861,4652489,4543502,4724178,5081711,5252613,5143585,4653961,5128921,5307877,5598714
2014,경상남도,산청군,농사용,9437854,8931837,6702919,5127719,3942958,4365960,4411774,5998733,6116666,4984393,8050303,8109687
2014,경상남도,산청군,가로등,367227,353070,328486,330070,315335,308096,293028,309211,326768,361158,366888,380083
2014,경상남도,산청군,심 야,5182712,5141795,4084956,3406101,2406021,1490542,1049439,965862,1086000,1550602,2756940,3977676
2014,경상남도,함양군,주택용,4327034,4442717,3820046,4039305,3849225,3803237,3681664,4124956,3984341,3769246,4105102,4254173
2014,경상남도,함양군,일반용,5663773,5530668,4822684,4755690,4252729,4394966,4522876,5254465,4707854,4277452,4658777,5219458
2014,경상남도,함양군,교육용,448319,406456,358489,345059,243438,224593,254018,242194,224888,221411,294445,449063
2014,경상남도,함양군,산업용,3973108,3933035,3557375,3789491,3437010,3655658,3657022,3823285,3666251,3808362,4026203,4224002
2014,경상남도,함양군,농사용,4550133,4246068,3589230,3215729,2906968,3290900,3774741,5147277,5949664,4382389,5226264,4755216
2014,경상남도,함양군,가로등,543523,532388,501227,532956,522595,525720,503722,510761,510962,508034,500963,496478
2014,경상남도,함양군,심 야,4666959,4675771,3675628,3017474,2070434,1182782,828972,755876,910114,1340846,2589195,3710398
2014,경상남도,거창군,주택용,6772354,6920526,5952053,6202500,5903639,5854277,5778995,6402262,6126256,5842871,6391396,6659913
2014,경상남도,거창군,일반용,10093221,9749792,8284520,7800421,6872622,6949459,7218548,8087019,7272395,6705312,7687823,9052881
2014,경상남도,거창군,교육용,1091629,975993,869089,892829,633737,611127,642807,649634,580680,585142,708432,1027119
2014,경상남도,거창군,산업용,10555135,9764397,10502262,10895516,10561228,10696370,11277243,10431283,10363828,11067092,10795262,11352708
2014,경상남도,거창군,농사용,6459012,6424614,5331183,4681254,3834353,4223837,4342717,5357916,6093460,4744360,5607648,5396347
2014,경상남도,거창군,가로등,678123,620207,590712,620118,574485,601189,587491,588778,589673,619848,637411,648598
2014,경상남도,거창군,심 야,6360123,6344558,4903397,3906647,2535845,1485593,1030817,921334,1103075,1674241,3217014,4827018
2014,경상남도,합천군,주택용,4767775,4993636,4287867,4472282,4348914,4234780,4063763,4729410,4375560,4177331,4589264,4590355
2014,경상남도,합천군,일반용,7202876,7275381,6245319,5912843,5335714,5319218,5476413,6434645,5603226,5204801,5818580,6499902
2014,경상남도,합천군,교육용,455640,425384,418539,354264,266726,250413,303590,275531,265693,253665,342700,524070
2014,경상남도,합천군,산업용,6799141,6280094,6131213,6327020,6097458,6039122,6139197,6035673,5777839,6265704,6421525,6504273
2014,경상남도,합천군,농사용,10757160,11172802,9496869,7274831,5702542,7026352,7910416,8433136,8437299,6960442,9957821,9617180
2014,경상남도,합천군,가로등,551148,504633,486551,464164,437708,407025,414060,452064,457917,496246,518808,543447
2014,경상남도,합천군,심 야,6249460,6368888,4997447,3978430,2782162,1663412,1205643,1099817,1252305,1796569,3255078,4735524
2014,제주특별자치도,제주시,주택용,46735144,46640843,41630202,42078302,38652708,37955437,39063293,45643000,41381220,37686224,40761751,44583969
2014,제주특별자치도,제주시,일반용,93974436,91676077,83725763,81838655,77055634,80750630,86914440,101159032,90817535,81607355,82455607,91147882
2014,제주특별자치도,제주시,교육용,6402290,5985930,5929817,5713218,4860247,4976739,5556658,5838554,5611118,5204597,5494977,7095366
2014,제주특별자치도,제주시,산업용,31593928,28825159,28438671,29793770,29004225,30198617,30621598,32507665,30221922,30727536,31417471,31285417
2014,제주특별자치도,제주시,농사용,39066759,39728131,36291465,38188968,35638694,36212618,35258503,38003986,37743945,35253337,35922038,36235935
2014,제주특별자치도,제주시,가로등,2979441,2692169,2545602,2385119,2200027,2064060,2093799,2253787,2418534,2683562,2897575,3043786
2014,제주특별자치도,제주시,심 야,14680200,14770374,12257575,9831422,6469459,4009943,3538234,3279223,3129564,3664957,6861839,11010764
2014,제주특별자치도,서귀포시,주택용,15155036,15221760,13333444,13637153,12622310,12603819,13065107,15655570,14398878,12487394,13125637,14291692
2014,제주특별자치도,서귀포시,일반용,38929264,37631181,34741661,34677600,33212790,34442878,37787506,43544638,39522840,35452089,35089705,38496042
2014,제주특별자치도,서귀포시,교육용,3744144,3442268,3357256,3020406,2857084,3058345,3220078,3808596,3735300,3194483,3404412,3983212
2014,제주특별자치도,서귀포시,산업용,11555531,10625090,10356684,10662389,10487182,10605990,11143152,11002393,10561922,11145077,11748191,11197464
